sale_item_id,sale_id,product_id,quantity,unit_price,discount_amount
12428,3110,10,2,17.86,0.0
12429,3110,23,2,14.2,1.42
12430,3110,26,1,10.08,0.0
12431,3111,1,1,11.87,0.0
12432,3111,36,1,23.88,0.0
12433,3111,12,2,12.04,0.0
12434,3111,47,2,9.27,0.0
12435,3111,16,2,3.81,0.0
12436,3112,34,1,19.46,0.0
12437,3112,66,4,19.0,0.0
12438,3112,10,3,17.86,1.79
12439,3112,12,4,12.04,0.0
12440,3112,16,2,3.81,0.0
12441,3113,36,1,23.88,0.0
12442,3113,5,3,11.32,0.0
12443,3113,39,1,14.97,0.0
12444,3113,12,1,12.04,0.0
12445,3113,14,2,12.02,0.0
12446,3113,27,2,24.04,0.0
12447,3114,131,2,13.68,0.0
12448,3114,39,2,14.97,0.0
12449,3114,135,1,17.22,1.72
12450,3114,113,1,4.94,0.0
12451,3114,18,1,19.15,0.0
12452,3115,22,1,16.56,0.0
12453,3115,190,3,3.88,0.0
12454,3115,31,3,7.89,0.0
12455,3116,13,3,4.43,0.0
12456,3116,21,2,3.76,0.0
12457,3116,6,2,24.22,0.0
12458,3116,30,2,4.36,0.44
12459,3117,249,2,5.07,0.0
12460,3117,131,1,13.68,0.0
12461,3117,17,3,22.02,0.0
12462,3118,16,2,3.81,0.0
12463,3118,206,1,6.96,0.0
12464,3118,31,2,7.89,0.0
12465,3119,152,2,7.38,0.0
12466,3119,12,3,12.04,0.0
12467,3119,5,2,11.32,0.0
12468,3120,200,3,21.12,0.0
12469,3120,16,1,3.81,0.0
12470,3120,30,3,4.36,0.0
12471,3121,1,3,11.87,0.0
12472,3121,28,1,16.85,0.0
12473,3121,29,3,5.4,0.0
12474,3122,33,3,5.52,0.0
12475,3122,9,3,12.58,0.0
12476,3122,13,3,4.43,0.0
12477,3122,86,3,23.11,0.0
12478,3122,29,2,5.4,0.0
12479,3123,11,2,10.32,0.0
12480,3123,4,2,8.66,0.0
12481,3123,14,1,12.02,1.2
12482,3124,208,2,23.63,0.0
12483,3124,36,1,23.88,0.0
12484,3124,21,3,3.76,0.0
12485,3125,3,2,16.72,0.0
12486,3125,35,4,3.73,0.37
12487,3125,46,2,24.33,0.0
12488,3126,26,3,10.08,0.0
12489,3126,19,3,7.1,0.0
12490,3126,28,1,16.85,0.0
12491,3127,33,1,5.52,0.0
12492,3127,68,2,22.91,2.29
12493,3127,8,2,23.8,0.0
12494,3127,202,2,12.79,0.0
12495,3127,15,1,11.21,0.0
12496,3127,18,1,19.15,1.92
12497,3128,112,2,9.55,0.0
12498,3128,81,2,18.28,0.0
12499,3128,179,1,13.81,0.0
12500,3128,62,3,15.66,0.0
12501,3129,207,1,5.44,0.0
12502,3129,44,2,24.69,0.0
12503,3129,37,1,16.44,0.0
12504,3129,23,1,14.2,0.0
12505,3130,129,1,8.8,0.0
12506,3130,13,3,4.43,0.0
12507,3130,142,1,16.37,0.0
12508,3130,150,2,19.3,0.0
12509,3130,23,2,14.2,0.0
12510,3131,9,3,12.58,0.0
12511,3131,202,3,12.79,0.0
12512,3131,19,2,7.1,0.0
12513,3131,152,2,7.38,0.74
12514,3131,27,2,24.04,0.0
12515,3131,125,1,19.62,0.0
12516,3132,69,2,15.15,0.0
12517,3132,10,2,17.86,0.0
12518,3132,76,3,21.26,0.0
12519,3132,206,3,6.96,0.0
12520,3132,150,1,19.3,0.0
12521,3133,99,3,15.86,0.0
12522,3133,15,3,11.21,0.0
12523,3133,7,1,5.95,0.0
12524,3133,207,1,5.44,0.0
12525,3134,225,2,2.04,0.0
12526,3134,34,2,19.46,0.0
12527,3134,7,2,5.95,0.0
12528,3134,19,1,7.1,0.0
12529,3134,211,2,19.85,0.0
12530,3135,89,1,17.61,0.0
12531,3135,177,1,5.69,0.0
12532,3135,14,1,12.02,0.0
12533,3135,15,1,11.21,0.0
12534,3136,8,2,23.8,0.0
12535,3136,33,3,5.52,0.0
12536,3136,102,1,17.26,0.0
12537,3136,15,1,11.21,0.0
12538,3137,38,1,12.67,1.27
12539,3137,14,3,12.02,1.2
12540,3137,149,2,16.04,1.6
12541,3137,87,2,10.91,0.0
12542,3137,93,2,9.58,0.0
12543,3137,30,1,4.36,0.0
12544,3138,35,2,3.73,0.0
12545,3138,5,2,11.32,0.0
12546,3138,20,2,19.92,0.0
12547,3138,182,2,22.94,0.0
12548,3138,29,1,5.4,0.0
12549,3139,24,2,6.46,0.0
12550,3139,197,2,2.88,0.29
12551,3139,31,1,7.89,0.79
12552,3140,44,1,24.69,0.0
12553,3140,7,2,5.95,0.0
12554,3140,6,1,24.22,0.0
12555,3140,30,3,4.36,0.0
12556,3141,35,3,3.73,0.37
12557,3141,171,1,10.54,0.0
12558,3141,28,2,16.85,0.0
12559,3142,9,2,12.58,0.0
12560,3142,177,2,5.69,0.0
12561,3142,15,2,11.21,1.12
12562,3142,111,1,16.8,0.0
12563,3143,97,2,21.59,0.0
12564,3143,193,1,4.28,0.0
12565,3143,6,3,24.22,0.0
12566,3143,18,2,19.15,0.0
12567,3143,20,1,19.92,0.0
12568,3144,34,3,19.46,0.0
12569,3144,40,3,15.33,0.0
12570,3144,10,3,17.86,0.0
12571,3144,23,1,14.2,0.0
12572,3144,28,3,16.85,0.0
12573,3144,93,2,9.58,0.0
12574,3145,216,1,16.32,0.0
12575,3145,22,1,16.56,0.0
12576,3146,1,1,11.87,0.0
12577,3146,40,3,15.33,0.0
12578,3146,14,3,12.02,0.0
12579,3146,18,2,19.15,0.0
12580,3146,93,2,9.58,0.0
12581,3147,33,3,5.52,0.0
12582,3147,35,1,3.73,0.0
12583,3147,134,1,14.11,0.0
12584,3147,187,2,11.12,0.0
12585,3147,16,1,3.81,0.0
12586,3147,123,1,23.88,0.0
12587,3148,24,2,6.46,0.0
12588,3148,190,2,3.88,0.0
12589,3149,128,3,5.56,0.0
12590,3149,33,3,5.52,0.0
12591,3149,3,2,16.72,1.67
12592,3149,13,2,4.43,0.44
12593,3149,111,2,16.8,0.0
12594,3150,40,1,15.33,0.0
12595,3150,224,1,8.7,0.0
12596,3150,2,1,11.3,0.0
12597,3150,131,3,13.68,0.0
12598,3151,32,2,5.99,0.0
12599,3151,34,1,19.46,1.95
12600,3152,27,1,24.04,0.0
12601,3152,228,2,6.31,0.63
12602,3152,70,2,6.33,0.63
12603,3153,33,3,5.52,0.0
12604,3153,3,3,16.72,0.0
12605,3153,198,2,23.1,0.0
12606,3154,181,3,4.11,0.0
12607,3154,174,3,13.87,0.0
12608,3155,24,3,6.46,0.0
12609,3155,203,1,16.15,1.61
12610,3155,12,3,12.04,0.0
12611,3155,13,3,4.43,0.0
12612,3156,35,3,3.73,0.0
12613,3156,4,3,8.66,0.0
12614,3156,11,3,10.32,1.03
12615,3156,13,3,4.43,0.0
12616,3156,26,2,10.08,0.0
12617,3157,32,2,5.99,0.0
12618,3157,1,4,11.87,0.0
12619,3157,40,2,15.33,0.0
12620,3157,14,2,12.02,0.0
12621,3158,2,3,11.3,0.0
12622,3158,6,2,24.22,0.0
12623,3159,161,2,19.7,0.0
12624,3159,3,1,16.72,0.0
12625,3159,142,1,16.37,0.0
12626,3159,144,3,18.59,0.0
12627,3159,19,2,7.1,0.0
12628,3159,180,3,21.11,0.0
12629,3160,33,3,5.52,0.0
12630,3160,6,2,24.22,0.0
12631,3160,8,3,23.8,0.0
12632,3160,40,1,15.33,0.0
12633,3160,14,2,12.02,0.0
12634,3160,22,1,16.56,0.0
12635,3161,129,1,8.8,0.0
12636,3161,4,1,8.66,0.0
12637,3161,38,2,12.67,0.0
12638,3161,7,3,5.95,0.0
12639,3161,81,1,18.28,0.0
12640,3161,22,3,16.56,0.0
12641,3162,179,1,13.81,0.0
12642,3162,29,1,5.4,0.0
12643,3162,27,2,24.04,0.0
12644,3162,37,1,16.44,0.0
12645,3163,130,2,20.13,0.0
12646,3163,70,1,6.33,0.0
12647,3163,14,3,12.02,1.2
12648,3164,216,1,16.32,0.0
12649,3164,40,3,15.33,0.0
12650,3165,36,1,23.88,0.0
12651,3165,7,1,5.95,0.0
12652,3165,9,3,12.58,0.0
12653,3165,180,4,21.11,0.0
12654,3165,28,4,16.85,0.0
12655,3166,1,2,11.87,0.0
12656,3166,39,2,14.97,0.0
12657,3166,8,2,23.8,0.0
12658,3166,21,1,3.76,0.0
12659,3166,25,1,19.85,0.0
12660,3166,157,3,6.46,0.0
12661,3167,37,1,16.44,0.0
12662,3167,101,3,3.87,0.0
12663,3167,39,2,14.97,0.0
12664,3167,27,3,24.04,0.0
12665,3167,60,2,24.48,0.0
12666,3167,30,2,4.36,0.0
12667,3168,17,2,22.02,0.0
12668,3168,180,2,21.11,0.0
12669,3168,5,3,11.32,0.0
12670,3168,95,1,10.89,0.0
12671,3169,18,3,19.15,0.0
12672,3169,5,1,11.32,0.0
12673,3170,38,1,12.67,0.0
12674,3170,108,2,18.3,0.0
12675,3170,13,2,4.43,0.0
12676,3170,19,1,7.1,0.0
12677,3170,29,3,5.4,0.0
12678,3171,58,1,8.6,0.0
12679,3171,29,2,5.4,0.0
12680,3171,13,3,4.43,0.0
12681,3172,5,4,11.32,0.0
12682,3172,39,2,14.97,0.0
12683,3172,15,2,11.21,0.0
12684,3172,216,3,16.32,1.63
12685,3172,30,1,4.36,0.0
12686,3173,248,1,19.4,0.0
12687,3173,16,1,3.81,0.0
12688,3173,30,2,4.36,0.0
12689,3173,22,3,16.56,0.0
12690,3174,27,1,24.04,0.0
12691,3174,70,3,6.33,0.0
12692,3175,25,2,19.85,0.0
12693,3175,202,3,12.79,0.0
12694,3176,16,3,3.81,0.0
12695,3176,2,3,11.3,1.13
12696,3176,183,1,20.78,0.0
12697,3177,184,2,22.35,0.0
12698,3177,11,1,10.32,0.0
12699,3177,4,3,8.66,0.0
12700,3177,13,1,4.43,0.0
12701,3178,101,1,3.87,0.0
12702,3178,40,1,15.33,0.0
12703,3178,236,1,2.47,0.0
12704,3178,22,1,16.56,0.0
12705,3178,248,3,19.4,0.0
12706,3179,56,1,2.86,0.0
12707,3179,9,2,12.58,0.0
12708,3180,1,3,11.87,0.0
12709,3180,14,3,12.02,0.0
12710,3180,15,1,11.21,0.0
12711,3180,17,1,22.02,0.0
12712,3180,28,3,16.85,0.0
12713,3181,100,3,5.46,0.0
12714,3181,155,1,20.04,2.0
12715,3181,141,3,17.94,0.0
12716,3181,140,3,6.16,0.0
12717,3181,24,2,6.46,0.0
12718,3181,27,1,24.04,0.0
12719,3182,25,1,19.85,0.0
12720,3182,22,2,16.56,0.0
12721,3183,1,2,11.87,0.0
12722,3183,197,2,2.88,0.0
12723,3183,11,1,10.32,0.0
12724,3183,140,1,6.16,0.0
12725,3183,15,1,11.21,0.0
12726,3184,24,3,6.46,0.0
12727,3184,187,1,11.12,0.0
12728,3185,57,1,10.48,0.0
12729,3185,21,1,3.76,0.0
12730,3185,93,2,9.58,0.0
12731,3185,38,1,12.67,0.0
12732,3186,24,3,6.46,0.0
12733,3186,22,1,16.56,0.0
12734,3187,20,3,19.92,0.0
12735,3187,181,1,4.11,0.0
12736,3187,31,3,7.89,0.0
12737,3188,40,2,15.33,0.0
12738,3188,32,1,5.99,0.0
12739,3188,19,2,7.1,0.0
12740,3188,6,3,24.22,0.0
12741,3189,37,3,16.44,0.0
12742,3189,39,3,14.97,0.0
12743,3189,231,1,10.29,0.0
12744,3189,14,3,12.02,0.0
12745,3189,15,2,11.21,0.0
12746,3189,247,1,15.38,0.0
12747,3190,39,1,14.97,1.5
12748,3190,11,3,10.32,0.0
12749,3190,235,2,13.68,0.0
12750,3190,14,2,12.02,0.0
12751,3190,18,3,19.15,0.0
12752,3190,60,1,24.48,0.0
12753,3191,32,1,5.99,0.0
12754,3191,2,3,11.3,0.0
12755,3191,5,3,11.32,0.0
12756,3191,7,3,5.95,0.0
12757,3191,10,3,17.86,0.0
12758,3191,18,3,19.15,0.0
12759,3192,8,3,23.8,0.0
12760,3192,44,2,24.69,0.0
12761,3192,181,3,4.11,0.41
12762,3192,206,2,6.96,0.0
12763,3193,33,2,5.52,0.0
12764,3193,227,3,15.13,1.51
12765,3193,5,1,11.32,0.0
12766,3193,18,3,19.15,0.0
12767,3193,121,1,2.42,0.0
12768,3193,95,3,10.89,1.09
12769,3194,225,1,2.04,0.0
12770,3194,7,1,5.95,0.0
12771,3194,169,2,3.2,0.0
12772,3194,21,2,3.76,0.0
12773,3194,29,3,5.4,0.0
12774,3195,35,3,3.73,0.0
12775,3195,36,3,23.88,0.0
12776,3195,37,1,16.44,0.0
12777,3195,90,1,3.2,0.0
12778,3195,29,3,5.4,0.0
12779,3196,34,3,19.46,0.0
12780,3196,3,3,16.72,0.0
12781,3196,158,1,17.6,0.0
12782,3197,9,3,12.58,1.26
12783,3197,211,2,19.85,0.0
12784,3197,7,2,5.95,0.0
12785,3197,191,3,7.16,0.0
12786,3198,107,3,4.97,0.0
12787,3198,67,3,2.94,0.0
12788,3198,28,2,16.85,0.0
12789,3198,21,2,3.76,0.0
12790,3199,93,1,9.58,0.96
12791,3199,36,1,23.88,0.0
12792,3199,29,3,5.4,0.0
12793,3200,40,3,15.33,0.0
12794,3200,1,1,11.87,0.0
12795,3200,35,1,3.73,0.0
12796,3200,36,1,23.88,0.0
12797,3201,24,1,6.46,0.0
12798,3201,3,2,16.72,0.0
12799,3202,4,3,8.66,0.0
12800,3202,17,1,22.02,0.0
12801,3202,20,2,19.92,0.0
12802,3202,248,2,19.4,0.0
12803,3202,25,1,19.85,0.0
12804,3203,209,1,16.0,0.0
12805,3203,115,2,23.78,0.0
12806,3203,126,2,6.42,0.0
12807,3203,143,1,22.76,0.0
12808,3204,11,3,10.32,0.0
12809,3204,123,2,23.88,0.0
12810,3204,171,3,10.54,0.0
12811,3204,158,3,17.6,0.0
12812,3205,225,2,2.04,0.0
12813,3205,132,1,14.41,0.0
12814,3205,36,1,23.88,0.0
12815,3205,11,2,10.32,0.0
12816,3205,19,2,7.1,0.0
12817,3205,31,3,7.89,0.0
12818,3206,96,1,7.8,0.0
12819,3206,35,2,3.73,0.0
12820,3206,170,3,13.05,0.0
12821,3206,51,1,20.32,0.0
12822,3206,25,1,19.85,0.0
12823,3207,18,1,19.15,1.92
12824,3207,34,2,19.46,0.0
12825,3207,2,1,11.3,0.0
12826,3207,142,1,16.37,1.64
12827,3208,9,1,12.58,0.0
12828,3208,36,3,23.88,0.0
12829,3208,30,1,4.36,0.0
12830,3209,64,1,15.35,0.0
12831,3209,3,1,16.72,0.0
12832,3209,190,1,3.88,0.0
12833,3210,32,2,5.99,0.0
12834,3210,27,2,24.04,0.0
12835,3210,5,3,11.32,0.0
12836,3210,247,1,15.38,0.0
12837,3211,3,1,16.72,0.0
12838,3211,240,1,10.59,0.0
12839,3211,241,2,19.19,0.0
12840,3211,25,2,19.85,0.0
12841,3211,157,1,6.46,0.0
12842,3211,31,1,7.89,0.0
12843,3212,50,4,16.52,0.0
12844,3212,5,1,11.32,0.0
12845,3213,164,2,11.63,0.0
12846,3213,156,1,22.79,0.0
12847,3214,180,1,21.11,0.0
12848,3214,20,3,19.92,0.0
12849,3215,39,1,14.97,0.0
12850,3215,71,3,15.92,0.0
12851,3215,23,1,14.2,0.0
12852,3215,28,3,16.85,0.0
12853,3215,31,3,7.89,0.0
12854,3216,32,2,5.99,0.0
12855,3216,13,1,4.43,0.0
12856,3216,16,2,3.81,0.0
12857,3216,25,2,19.85,1.99
12858,3216,191,3,7.16,0.0
12859,3217,35,2,3.73,0.0
12860,3217,3,2,16.72,0.0
12861,3217,36,3,23.88,0.0
12862,3218,3,3,16.72,0.0
12863,3218,22,2,16.56,0.0
12864,3219,4,3,8.66,0.0
12865,3219,37,2,16.44,0.0
12866,3219,40,2,15.33,0.0
12867,3219,55,1,12.62,0.0
12868,3219,25,3,19.85,1.99
12869,3219,190,2,3.88,0.0
12870,3220,2,3,11.3,0.0
12871,3220,131,3,13.68,0.0
12872,3220,66,2,19.0,0.0
12873,3220,13,3,4.43,0.0
12874,3220,20,1,19.92,0.0
12875,3220,28,1,16.85,0.0
12876,3221,74,3,12.36,0.0
12877,3221,76,1,21.26,0.0
12878,3221,19,2,7.1,0.0
12879,3221,180,1,21.11,0.0
12880,3221,216,3,16.32,0.0
12881,3221,125,2,19.62,0.0
12882,3222,181,1,4.11,0.0
12883,3222,6,3,24.22,0.0
12884,3223,120,2,13.7,0.0
12885,3223,163,2,13.57,0.0
12886,3224,34,3,19.46,0.0
12887,3224,136,3,22.16,0.0
12888,3224,8,2,23.8,0.0
12889,3224,233,1,14.51,0.0
12890,3224,31,3,7.89,0.0
12891,3225,21,3,3.76,0.38
12892,3225,7,3,5.95,0.0
12893,3226,1,2,11.87,0.0
12894,3226,59,3,16.83,0.0
12895,3226,33,2,5.52,0.0
12896,3227,11,1,10.32,0.0
12897,3227,183,2,20.78,0.0
12898,3228,5,2,11.32,0.0
12899,3228,37,1,16.44,0.0
12900,3228,168,2,22.08,0.0
12901,3228,113,2,4.94,0.0
12902,3228,18,1,19.15,0.0
12903,3228,244,3,7.55,0.0
12904,3229,80,2,2.9,0.29
12905,3229,9,2,12.58,0.0
12906,3229,11,1,10.32,0.0
12907,3229,23,3,14.2,0.0
12908,3230,32,2,5.99,0.0
12909,3230,198,1,23.1,0.0
12910,3230,6,3,24.22,0.0
12911,3230,40,3,15.33,0.0
12912,3230,23,3,14.2,0.0
12913,3230,187,1,11.12,0.0
12914,3231,2,1,11.3,0.0
12915,3231,196,1,5.36,0.0
12916,3231,201,1,19.45,0.0
12917,3231,18,3,19.15,0.0
12918,3231,92,1,9.7,0.0
12919,3232,97,1,21.59,0.0
12920,3232,178,2,12.33,0.0
12921,3232,13,3,4.43,0.0
12922,3233,9,3,12.58,1.26
12923,3233,14,3,12.02,0.0
12924,3234,139,3,5.55,0.0
12925,3234,20,1,19.92,0.0
12926,3235,200,3,21.12,0.0
12927,3235,11,2,10.32,1.03
12928,3235,18,3,19.15,1.92
12929,3235,24,1,6.46,0.0
12930,3235,26,3,10.08,1.01
12931,3236,65,1,23.95,2.4
12932,3236,25,1,19.85,0.0
12933,3236,6,1,24.22,0.0
12934,3237,1,2,11.87,0.0
12935,3237,34,2,19.46,0.0
12936,3237,5,2,11.32,0.0
12937,3237,139,3,5.55,0.0
12938,3237,209,2,16.0,0.0
12939,3237,20,3,19.92,0.0
12940,3238,35,2,3.73,0.0
12941,3238,228,3,6.31,0.0
12942,3238,39,2,14.97,0.0
12943,3238,12,2,12.04,0.0
12944,3238,17,1,22.02,2.2
12945,3238,29,2,5.4,0.0
12946,3239,40,3,15.33,0.0
12947,3239,19,2,7.1,0.0
12948,3240,24,1,6.46,0.0
12949,3240,23,1,14.2,0.0
12950,3241,8,1,23.8,0.0
12951,3241,9,1,12.58,0.0
12952,3242,125,2,19.62,0.0
12953,3242,94,2,14.83,0.0
12954,3243,72,4,13.53,0.0
12955,3243,9,2,12.58,0.0
12956,3243,34,3,19.46,0.0
12957,3244,5,1,11.32,0.0
12958,3244,199,2,12.87,0.0
12959,3244,10,2,17.86,0.0
12960,3244,11,3,10.32,0.0
12961,3244,77,3,24.59,0.0
12962,3244,180,2,21.11,0.0
12963,3245,160,1,12.13,0.0
12964,3245,40,2,15.33,0.0
12965,3245,202,1,12.79,0.0
12966,3245,110,3,14.86,0.0
12967,3245,18,1,19.15,0.0
12968,3245,26,1,10.08,0.0
12969,3246,82,1,24.79,0.0
12970,3246,37,1,16.44,0.0
12971,3247,19,2,7.1,0.0
12972,3247,1,3,11.87,1.19
12973,3247,177,4,5.69,0.0
12974,3247,212,2,7.47,0.0
12975,3248,40,3,15.33,1.53
12976,3248,42,1,22.29,0.0
12977,3248,20,3,19.92,0.0
12978,3248,78,1,3.94,0.0
12979,3249,170,3,13.05,0.0
12980,3249,19,3,7.1,0.0
12981,3249,4,2,8.66,0.0
12982,3249,38,2,12.67,0.0
12983,3250,226,3,10.11,0.0
12984,3250,38,2,12.67,0.0
12985,3251,40,2,15.33,0.0
12986,3251,1,1,11.87,0.0
12987,3251,36,2,23.88,2.39
12988,3251,39,1,14.97,0.0
12989,3252,232,3,23.93,0.0
12990,3252,1,3,11.87,0.0
12991,3252,99,1,15.86,0.0
12992,3252,14,1,12.02,0.0
12993,3253,20,1,19.92,1.99
12994,3253,30,3,4.36,0.0
12995,3254,39,3,14.97,0.0
12996,3254,70,2,6.33,0.0
12997,3254,7,3,5.95,0.0
12998,3255,16,4,3.81,0.0
12999,3255,19,3,7.1,0.0
13000,3255,13,4,4.43,0.0
13001,3255,6,3,24.22,0.0
13002,3256,33,1,5.52,0.0
13003,3256,207,2,5.44,0.0
13004,3256,19,1,7.1,0.0
13005,3256,183,3,20.78,0.0
13006,3257,41,1,17.67,0.0
13007,3257,99,3,15.86,0.0
13008,3257,157,2,6.46,0.0
13009,3257,39,3,14.97,0.0
13010,3258,32,2,5.99,0.0
13011,3258,1,1,11.87,0.0
13012,3258,8,3,23.8,0.0
13013,3258,104,3,9.14,0.0
13014,3258,172,2,23.49,0.0
13015,3258,15,1,11.21,0.0
13016,3259,98,4,24.18,0.0
13017,3259,67,4,2.94,0.0
13018,3259,135,1,17.22,0.0
13019,3259,119,2,17.42,0.0
13020,3259,188,2,10.6,0.0
13021,3259,29,2,5.4,0.0
13022,3260,131,1,13.68,0.0
13023,3260,36,1,23.88,0.0
13024,3260,6,2,24.22,0.0
13025,3260,202,1,12.79,0.0
13026,3260,11,1,10.32,0.0
13027,3260,57,2,10.48,0.0
13028,3261,23,1,14.2,1.42
13029,3261,14,3,12.02,0.0
13030,3261,22,3,16.56,0.0
13031,3261,39,3,14.97,0.0
13032,3262,134,3,14.11,0.0
13033,3262,7,1,5.95,0.0
13034,3262,178,2,12.33,0.0
13035,3262,18,1,19.15,0.0
13036,3262,220,2,14.33,0.0
13037,3263,11,2,10.32,1.03
13038,3263,7,2,5.95,0.0
13039,3264,112,2,9.55,0.0
13040,3264,34,3,19.46,0.0
13041,3264,51,2,20.32,0.0
13042,3265,34,1,19.46,0.0
13043,3265,2,3,11.3,0.0
13044,3265,31,1,7.89,0.0
13045,3266,115,2,23.78,0.0
13046,3266,147,1,18.55,0.0
13047,3266,139,3,5.55,0.0
13048,3266,171,1,10.54,0.0
13049,3267,24,1,6.46,0.0
13050,3267,26,3,10.08,0.0
13051,3267,93,3,9.58,0.96
13052,3268,1,4,11.87,0.0
13053,3268,34,3,19.46,0.0
13054,3268,6,1,24.22,0.0
13055,3269,25,1,19.85,0.0
13056,3269,34,1,19.46,0.0
13057,3269,26,3,10.08,0.0
13058,3269,205,3,2.44,0.24
13059,3270,27,3,24.04,0.0
13060,3270,68,3,22.91,0.0
13061,3270,14,1,12.02,0.0
13062,3270,6,3,24.22,0.0
13063,3271,24,3,6.46,0.0
13064,3271,12,3,12.04,0.0
13065,3272,105,3,17.09,0.0
13066,3272,29,2,5.4,0.0
13067,3272,37,2,16.44,0.0
13068,3273,12,3,12.04,0.0
13069,3273,11,3,10.32,0.0
13070,3273,156,2,22.79,0.0
13071,3273,21,3,3.76,0.0
13072,3274,26,2,10.08,0.0
13073,3274,15,1,11.21,0.0
13074,3275,1,3,11.87,0.0
13075,3275,5,3,11.32,0.0
13076,3275,38,1,12.67,0.0
13077,3275,19,2,7.1,0.0
13078,3275,88,3,19.81,0.0
13079,3275,125,1,19.62,0.0
13080,3276,5,1,11.32,0.0
13081,3276,6,3,24.22,0.0
13082,3277,2,2,11.3,0.0
13083,3277,195,1,9.71,0.0
13084,3277,11,3,10.32,0.0
13085,3277,19,3,7.1,0.71
13086,3277,27,1,24.04,0.0
13087,3277,29,3,5.4,0.0
13088,3278,37,1,16.44,0.0
13089,3278,170,2,13.05,0.0
13090,3278,12,2,12.04,0.0
13091,3278,177,2,5.69,0.57
13092,3278,19,1,7.1,0.0
13093,3278,51,1,20.32,0.0
13094,3279,18,1,19.15,0.0
13095,3279,19,1,7.1,0.0
13096,3279,14,2,12.02,1.2
13097,3280,17,1,22.02,0.0
13098,3280,30,1,4.36,0.0
13099,3281,226,2,10.11,0.0
13100,3281,227,1,15.13,0.0
13101,3281,22,1,16.56,0.0
13102,3281,23,3,14.2,0.0
13103,3281,28,1,16.85,0.0
13104,3282,49,1,12.79,0.0
13105,3282,13,1,4.43,0.0
13106,3282,9,1,12.58,0.0
13107,3283,32,3,5.99,0.0
13108,3283,192,2,9.33,0.0
13109,3283,7,1,5.95,0.0
13110,3283,190,3,3.88,0.0
13111,3283,30,3,4.36,0.0
13112,3283,31,2,7.89,0.0
13113,3284,4,1,8.66,0.0
13114,3284,110,2,14.86,1.49
13115,3284,15,2,11.21,0.0
13116,3284,127,2,25.0,0.0
13117,3284,95,1,10.89,0.0
13118,3285,121,3,2.42,0.0
13119,3285,15,2,11.21,0.0
13120,3285,215,3,16.7,0.0
13121,3285,25,1,19.85,0.0
13122,3285,30,2,4.36,0.0
13123,3285,63,1,10.84,0.0
13124,3286,1,1,11.87,0.0
13125,3286,38,2,12.67,0.0
13126,3286,42,2,22.29,0.0
13127,3286,12,1,12.04,0.0
13128,3286,17,1,22.02,0.0
13129,3287,16,3,3.81,0.0
13130,3287,189,2,10.88,0.0
13131,3287,6,1,24.22,0.0
13132,3288,24,2,6.46,0.0
13133,3288,175,1,4.87,0.0
13134,3289,6,2,24.22,0.0
13135,3289,110,3,14.86,0.0
13136,3289,23,3,14.2,0.0
13137,3289,59,1,16.83,0.0
13138,3289,157,2,6.46,0.65
13139,3289,31,1,7.89,0.0
13140,3290,217,2,3.44,0.0
13141,3290,11,3,10.32,0.0
13142,3290,239,1,10.9,0.0
13143,3291,30,1,4.36,0.0
13144,3291,230,3,14.04,0.0
13145,3291,39,3,14.97,0.0
13146,3292,33,2,5.52,0.0
13147,3292,2,3,11.3,1.13
13148,3292,11,2,10.32,0.0
13149,3292,121,3,2.42,0.0
13150,3292,28,1,16.85,0.0
13151,3293,40,3,15.33,0.0
13152,3293,11,2,10.32,0.0
13153,3293,47,1,9.27,0.0
13154,3293,148,1,24.3,2.43
13155,3293,117,2,22.99,0.0
13156,3293,24,1,6.46,0.0
13157,3294,33,2,5.52,0.0
13158,3294,10,1,17.86,1.79
13159,3294,15,2,11.21,0.0
13160,3294,17,2,22.02,0.0
13161,3294,87,2,10.91,0.0
13162,3295,10,1,17.86,0.0
13163,3295,107,2,4.97,0.0
13164,3295,15,3,11.21,0.0
13165,3295,26,2,10.08,0.0
13166,3295,27,2,24.04,0.0
13167,3296,231,3,10.29,0.0
13168,3296,40,1,15.33,0.0
13169,3296,19,1,7.1,0.0
13170,3296,23,1,14.2,0.0
13171,3296,30,3,4.36,0.0
13172,3297,115,2,23.78,0.0
13173,3297,148,2,24.3,0.0
13174,3297,29,1,5.4,0.0
13175,3298,26,1,10.08,0.0
13176,3298,5,3,11.32,0.0
13177,3299,3,3,16.72,0.0
13178,3299,14,3,12.02,0.0
13179,3300,32,1,5.99,0.0
13180,3300,40,3,15.33,0.0
13181,3300,113,2,4.94,0.0
13182,3300,23,2,14.2,1.42
13183,3300,28,2,16.85,0.0
13184,3301,35,1,3.73,0.0
13185,3301,36,3,23.88,0.0
13186,3301,7,3,5.95,0.0
13187,3301,61,3,4.08,0.0
13188,3301,158,1,17.6,0.0
13189,3302,32,1,5.99,0.0
13190,3302,3,2,16.72,0.0
13191,3302,166,1,6.59,0.0
13192,3302,6,2,24.22,0.0
13193,3302,40,1,15.33,0.0
13194,3302,9,2,12.58,1.26
13195,3303,84,1,16.03,0.0
13196,3303,13,3,4.43,0.0
13197,3303,14,1,12.02,0.0
13198,3304,23,1,14.2,0.0
13199,3304,14,3,12.02,0.0
13200,3304,63,1,10.84,0.0
13201,3305,8,1,23.8,0.0
13202,3305,11,3,10.32,0.0
13203,3305,173,2,18.36,0.0
