sale_id,store_id,customer_id,employee_id,sale_datetime,payment_method
3723,2,148,37,2026-06-16 17:00:00,Cash
3724,2,448,40,2026-01-12 19:00:00,Debit
3725,1,78,3,2026-05-11 15:00:00,Credit
3726,1,614,7,2026-05-28 15:00:00,Credit
3727,5,236,86,2026-04-26 11:00:00,Credit
3728,3,597,55,2026-04-17 13:00:00,Credit
3729,4,453,72,2026-04-16 19:00:00,Credit
3730,1,152,9,2026-02-17 13:00:00,Credit
3731,2,343,43,2026-03-24 15:00:00,Cash
3732,2,36,32,2026-02-01 11:00:00,Credit
3733,4,313,64,2026-06-03 13:00:00,Debit
3734,1,374,8,2026-06-07 13:00:00,Credit
3735,5,494,90,2026-03-08 09:00:00,Cash
3736,2,592,40,2026-05-28 09:00:00,Debit
3737,1,460,2,2026-07-09 13:00:00,Cash
3738,3,277,59,2026-02-15 09:00:00,Credit
3739,1,638,6,2026-03-23 17:00:00,Cash
3740,5,643,94,2026-07-08 19:00:00,Credit
3741,2,542,26,2026-07-18 13:00:00,Debit
3742,2,97,38,2026-05-02 13:00:00,Cash
3743,1,71,2,2026-06-19 13:00:00,Cash
3744,2,388,42,2026-04-27 17:00:00,Cash
3745,1,217,13,2026-06-03 15:00:00,Debit
3746,3,264,54,2026-01-20 17:00:00,Credit
3747,2,364,27,2026-06-26 17:00:00,Cash
3748,2,22,44,2026-03-27 13:00:00,Debit
3749,4,591,71,2026-07-28 13:00:00,Debit
3750,1,329,14,2026-01-18 19:00:00,Credit
3751,3,678,50,2026-06-15 11:00:00,Debit
3752,1,393,3,2026-02-27 17:00:00,Credit
3753,2,121,23,2026-05-28 09:00:00,Cash
3754,4,602,65,2026-07-14 19:00:00,Cash
3755,2,670,37,2026-05-27 17:00:00,Credit
3756,1,416,22,2026-03-05 15:00:00,Credit
3757,2,683,39,2026-04-28 19:00:00,Debit
3758,2,87,31,2026-05-16 17:00:00,Cash
3759,3,103,48,2026-02-13 15:00:00,Cash
3760,2,411,32,2026-06-25 17:00:00,Debit
3761,1,609,12,2026-05-07 17:00:00,Debit
3762,3,172,49,2026-05-04 19:00:00,Credit
3763,2,210,34,2026-07-28 11:00:00,Debit
3764,2,679,37,2026-07-27 17:00:00,Debit
3765,4,46,64,2026-07-20 11:00:00,Debit
3766,2,538,36,2026-05-24 13:00:00,Cash
3767,2,116,38,2026-04-04 17:00:00,Cash
3768,2,622,30,2026-05-10 15:00:00,Debit
3769,4,342,72,2026-06-20 17:00:00,Credit
3770,2,481,26,2026-04-20 17:00:00,Credit
3771,2,205,24,2026-07-27 11:00:00,Cash
3772,2,153,35,2026-03-21 17:00:00,Debit
3773,1,590,7,2026-02-14 19:00:00,Credit
3774,2,252,40,2026-06-07 17:00:00,Debit
3775,2,136,39,2026-01-21 15:00:00,Cash
3776,4,340,68,2026-05-08 13:00:00,Debit
3777,3,563,60,2026-01-20 17:00:00,Debit
3778,2,413,41,2026-02-06 17:00:00,Cash
3779,3,237,50,2026-04-12 11:00:00,Credit
3780,1,523,14,2026-03-15 17:00:00,Debit
3781,5,284,93,2026-01-08 17:00:00,Debit
3782,4,494,78,2026-06-02 13:00:00,Cash
3783,2,209,25,2026-07-03 15:00:00,Credit
3784,3,359,52,2026-03-21 13:00:00,Cash
3785,5,361,80,2026-01-23 13:00:00,Cash
3786,1,279,17,2026-07-06 09:00:00,Credit
3787,4,383,77,2026-03-19 17:00:00,Cash
3788,2,205,41,2026-04-20 13:00:00,Credit
3789,2,5,39,2026-04-27 19:00:00,Cash
3790,2,234,41,2026-01-19 17:00:00,Cash
3791,5,70,79,2026-03-04 09:00:00,Debit
3792,1,267,20,2026-05-24 17:00:00,Credit
3793,2,2,26,2026-07-05 11:00:00,Cash
3794,4,626,66,2026-05-21 17:00:00,Credit
3795,5,252,90,2026-06-28 17:00:00,Debit
3796,5,515,81,2026-04-17 13:00:00,Credit
3797,1,307,15,2026-06-02 19:00:00,Debit
3798,2,422,32,2026-06-28 19:00:00,Cash
3799,1,332,10,2026-03-27 19:00:00,Debit
3800,5,237,89,2026-01-06 19:00:00,Cash
3801,2,148,44,2026-04-23 17:00:00,Credit
3802,2,456,30,2026-01-27 19:00:00,Cash
3803,2,640,33,2026-03-13 19:00:00,Debit
3804,2,52,30,2026-01-22 09:00:00,Cash
3805,2,367,26,2026-07-02 15:00:00,Debit
3806,1,88,6,2026-02-09 17:00:00,Credit
3807,5,347,91,2026-02-21 11:00:00,Credit
3808,2,260,44,2026-01-20 13:00:00,Credit
3809,2,197,29,2026-07-11 13:00:00,Cash
3810,1,144,17,2026-04-24 19:00:00,Debit
3811,5,442,89,2026-06-03 13:00:00,Cash
3812,1,485,18,2026-06-04 17:00:00,Credit
3813,2,312,41,2026-06-06 17:00:00,Credit
3814,1,106,21,2026-07-28 11:00:00,Debit
3815,1,116,10,2026-05-20 13:00:00,Credit
3816,2,371,35,2026-06-07 19:00:00,Cash
3817,3,423,55,2026-05-10 19:00:00,Credit
3818,1,32,4,2026-02-06 19:00:00,Debit
3819,2,519,43,2026-01-02 17:00:00,Debit
3820,3,534,57,2026-05-17 15:00:00,Debit
3821,2,151,37,2026-04-03 17:00:00,Credit
3822,5,469,89,2026-06-08 17:00:00,Cash
3823,5,655,82,2026-07-10 19:00:00,Debit
3824,1,27,4,2026-02-04 17:00:00,Credit
3825,1,368,13,2026-05-05 13:00:00,Cash
3826,4,557,71,2026-07-08 13:00:00,Cash
3827,5,258,91,2026-06-05 19:00:00,Credit
3828,5,162,79,2026-05-03 17:00:00,Credit
3829,2,163,30,2026-07-25 19:00:00,Cash
3830,2,395,23,2026-07-27 15:00:00,Debit
3831,4,650,78,2026-06-24 11:00:00,Cash
3832,3,482,54,2026-07-23 15:00:00,Credit
3833,5,138,81,2026-06-28 15:00:00,Credit
3834,2,54,23,2026-04-26 13:00:00,Credit
3835,4,75,63,2026-06-26 13:00:00,Cash
3836,3,505,49,2026-07-20 17:00:00,Debit
3837,4,188,76,2026-07-05 13:00:00,Debit
3838,2,545,41,2026-01-24 19:00:00,Cash
3839,1,240,19,2026-03-28 15:00:00,Cash
3840,2,565,28,2026-03-18 17:00:00,Cash
3841,2,687,43,2026-07-21 11:00:00,Credit
3842,4,22,78,2026-05-21 15:00:00,Cash
3843,5,361,93,2026-03-21 19:00:00,Cash
3844,1,241,3,2026-05-20 13:00:00,Credit
3845,4,83,69,2026-06-19 11:00:00,Debit
3846,2,8,38,2026-06-24 09:00:00,Cash
3847,1,565,10,2026-05-01 17:00:00,Cash
3848,2,410,29,2026-05-20 19:00:00,Debit
3849,2,129,25,2026-05-23 19:00:00,Credit
3850,2,368,25,2026-01-11 19:00:00,Cash
3851,4,285,68,2026-03-09 17:00:00,Credit
3852,5,194,80,2026-05-11 11:00:00,Cash
3853,2,424,29,2026-01-10 11:00:00,Cash
3854,3,102,45,2026-02-24 17:00:00,Cash
3855,2,440,30,2026-04-04 17:00:00,Debit
3856,4,344,63,2026-06-01 19:00:00,Debit
3857,1,268,5,2026-03-05 11:00:00,Debit
3858,4,478,64,2026-05-17 17:00:00,Cash
3859,1,649,18,2026-07-22 11:00:00,Credit
3860,1,539,20,2026-02-03 19:00:00,Cash
3861,4,315,77,2026-06-12 19:00:00,Cash
3862,3,123,47,2026-06-05 19:00:00,Credit
3863,2,510,29,2026-04-19 15:00:00,Credit
3864,1,108,1,2026-06-07 13:00:00,Cash
3865,2,443,33,2026-02-08 09:00:00,Cash
3866,4,546,66,2026-06-01 09:00:00,Cash
3867,4,382,65,2026-03-14 13:00:00,Cash
3868,1,312,3,2026-01-03 15:00:00,Cash
3869,2,531,31,2026-05-15 09:00:00,Debit
3870,1,657,21,2026-06-16 15:00:00,Credit
3871,1,490,1,2026-01-19 17:00:00,Credit
3872,3,319,60,2026-07-09 11:00:00,Debit
3873,1,45,14,2026-03-10 11:00:00,Debit
3874,1,405,1,2026-01-01 13:00:00,Credit
3875,1,345,12,2026-04-07 11:00:00,Debit
3876,5,484,83,2026-05-10 11:00:00,Cash
3877,3,434,59,2026-06-20 19:00:00,Credit
3878,3,536,62,2026-05-26 17:00:00,Cash
3879,2,503,36,2026-06-28 19:00:00,Debit
3880,4,513,78,2026-07-28 09:00:00,Debit
3881,3,87,62,2026-02-07 17:00:00,Cash
3882,1,43,9,2026-05-21 19:00:00,Cash
3883,2,259,33,2026-01-12 11:00:00,Debit
3884,4,87,77,2026-04-17 19:00:00,Cash
3885,1,32,16,2026-02-18 19:00:00,Cash
3886,3,254,48,2026-07-24 17:00:00,Debit
3887,4,198,66,2026-07-17 13:00:00,Cash
3888,3,34,56,2026-03-13 17:00:00,Debit
3889,4,188,77,2026-06-25 13:00:00,Credit
3890,3,234,61,2026-04-01 19:00:00,Debit
3891,4,56,77,2026-07-01 11:00:00,Cash
3892,1,286,6,2026-04-15 17:00:00,Credit
3893,3,345,52,2026-04-22 17:00:00,Cash
3894,2,461,39,2026-03-25 19:00:00,Cash
3895,3,516,61,2026-04-15 17:00:00,Cash
3896,5,139,82,2026-06-06 17:00:00,Credit
3897,4,10,71,2026-05-05 17:00:00,Credit
3898,4,70,66,2026-06-16 17:00:00,Credit
3899,2,504,40,2026-02-15 13:00:00,Cash
3900,1,24,10,2026-07-04 19:00:00,Cash
3901,2,280,27,2026-05-17 15:00:00,Debit
3902,1,510,2,2026-04-27 19:00:00,Cash
3903,2,17,26,2026-05-16 11:00:00,Cash
3904,2,335,37,2026-07-08 13:00:00,Credit
3905,3,30,59,2026-06-08 17:00:00,Credit
3906,1,543,19,2026-07-22 15:00:00,Cash
3907,4,696,64,2026-06-09 17:00:00,Credit
3908,3,526,48,2026-01-26 19:00:00,Debit
3909,2,605,41,2026-06-24 15:00:00,Credit
3910,2,23,32,2026-07-06 13:00:00,Cash
3911,1,96,17,2026-07-22 11:00:00,Debit
3912,4,271,74,2026-03-05 13:00:00,Cash
3913,2,171,37,2026-04-17 17:00:00,Debit
3914,3,252,53,2026-07-16 09:00:00,Credit
3915,5,159,90,2026-05-07 17:00:00,Debit
3916,4,339,69,2026-05-01 19:00:00,Debit
3917,1,211,4,2026-02-21 17:00:00,Credit
3918,4,607,63,2026-03-21 09:00:00,Cash
3919,1,412,21,2026-04-16 11:00:00,Cash
3920,1,181,3,2026-07-12 19:00:00,Cash
3921,2,449,43,2026-02-28 15:00:00,Credit
3922,4,686,67,2026-04-07 17:00:00,Debit
3923,4,321,72,2026-02-27 15:00:00,Debit
3924,4,282,73,2026-04-23 11:00:00,Debit
3925,1,158,13,2026-06-11 15:00:00,Cash
3926,1,110,9,2026-06-12 09:00:00,Cash
3927,3,188,51,2026-07-10 19:00:00,Credit
3928,1,357,17,2026-05-19 13:00:00,Credit
3929,3,342,50,2026-07-24 19:00:00,Cash
3930,2,47,38,2026-04-26 15:00:00,Cash
3931,3,646,59,2026-02-22 19:00:00,Credit
3932,2,135,34,2026-07-27 13:00:00,Credit
3933,2,260,32,2026-06-16 15:00:00,Debit
3934,2,314,36,2026-03-19 13:00:00,Debit
3935,4,545,67,2026-01-01 15:00:00,Debit
3936,2,373,34,2026-05-24 17:00:00,Credit
3937,2,576,34,2026-06-26 19:00:00,Cash
3938,4,104,67,2026-06-13 09:00:00,Credit
3939,1,370,9,2026-07-01 15:00:00,Debit
3940,4,445,64,2026-06-02 11:00:00,Cash
3941,4,648,71,2026-06-27 13:00:00,Debit
3942,1,370,22,2026-05-13 19:00:00,Credit
3943,3,59,51,2026-04-04 17:00:00,Credit
3944,2,599,32,2026-06-08 17:00:00,Credit
3945,3,274,49,2026-06-17 13:00:00,Debit
3946,2,438,25,2026-04-22 19:00:00,Debit
3947,3,345,54,2026-03-14 17:00:00,Cash
3948,3,468,61,2026-07-23 17:00:00,Credit
3949,1,295,22,2026-06-24 11:00:00,Cash
3950,4,542,70,2026-07-15 17:00:00,Credit
3951,4,166,69,2026-07-09 19:00:00,Cash
3952,5,488,91,2026-04-22 19:00:00,Credit
3953,2,683,31,2026-07-09 17:00:00,Credit
3954,2,102,25,2026-07-11 17:00:00,Credit
3955,2,17,34,2026-03-03 19:00:00,Credit
3956,5,618,84,2026-06-26 11:00:00,Credit
3957,2,602,34,2026-06-22 17:00:00,Credit
3958,4,453,76,2026-07-23 19:00:00,Debit
3959,2,326,31,2026-03-07 17:00:00,Credit
3960,5,468,85,2026-03-21 19:00:00,Cash
3961,4,623,76,2026-06-17 19:00:00,Cash
3962,2,13,27,2026-02-12 11:00:00,Debit
3963,1,199,21,2026-05-06 09:00:00,Cash
3964,2,583,44,2026-07-17 15:00:00,Debit
3965,5,509,81,2026-07-11 13:00:00,Debit
3966,5,365,84,2026-05-04 19:00:00,Credit
3967,2,228,23,2026-05-03 17:00:00,Cash
3968,4,215,70,2026-07-02 15:00:00,Debit
3969,2,134,42,2026-07-08 11:00:00,Debit
3970,5,319,89,2026-07-09 19:00:00,Credit
3971,5,686,90,2026-06-22 17:00:00,Cash
3972,3,422,62,2026-07-01 15:00:00,Cash
3973,1,29,18,2026-06-16 11:00:00,Cash
3974,3,125,61,2026-02-06 19:00:00,Cash
3975,4,611,73,2026-07-12 11:00:00,Cash
3976,2,336,42,2026-01-08 13:00:00,Cash
3977,2,370,37,2026-05-12 11:00:00,Cash
3978,1,565,17,2026-02-01 19:00:00,Cash
3979,1,290,3,2026-05-01 19:00:00,Debit
3980,2,125,30,2026-02-26 17:00:00,Credit
3981,1,666,12,2026-05-18 15:00:00,Cash
3982,3,347,45,2026-05-11 17:00:00,Cash
3983,2,304,42,2026-06-10 13:00:00,Debit
3984,1,694,13,2026-03-14 17:00:00,Credit
3985,2,128,32,2026-05-11 11:00:00,Cash
3986,1,277,22,2026-04-08 17:00:00,Debit
3987,5,411,83,2026-06-23 13:00:00,Credit
3988,2,303,42,2026-04-22 11:00:00,Credit
3989,4,387,77,2026-07-04 15:00:00,Debit
3990,5,430,90,2026-05-22 17:00:00,Cash
3991,2,89,24,2026-03-03 19:00:00,Debit
3992,3,440,54,2026-07-15 17:00:00,Credit
3993,2,551,42,2026-06-21 17:00:00,Debit
3994,1,286,19,2026-05-03 19:00:00,Credit
3995,4,693,67,2026-02-24 13:00:00,Debit
3996,5,277,93,2026-07-15 17:00:00,Credit
3997,2,353,25,2026-05-19 13:00:00,Cash
3998,4,443,67,2026-04-26 17:00:00,Credit
3999,4,163,78,2026-07-08 17:00:00,Credit
4000,5,399,94,2026-07-04 11:00:00,Credit
4001,5,566,89,2026-02-08 09:00:00,Debit
4002,3,118,56,2026-07-12 17:00:00,Credit
4003,1,390,1,2026-04-11 17:00:00,Credit
4004,3,342,60,2026-07-28 09:00:00,Cash
4005,1,211,1,2026-06-02 17:00:00,Credit
4006,5,252,91,2026-03-27 19:00:00,Debit
4007,3,549,53,2026-02-17 13:00:00,Cash
4008,5,452,79,2026-06-28 15:00:00,Cash
4009,2,279,35,2026-01-02 09:00:00,Credit
4010,4,33,64,2026-07-08 19:00:00,Debit
4011,4,317,72,2026-02-28 17:00:00,Credit
4012,2,391,30,2026-05-22 17:00:00,Cash
4013,5,367,94,2026-05-06 19:00:00,Cash
4014,2,262,34,2026-04-01 17:00:00,Cash
4015,2,553,38,2026-02-05 13:00:00,Debit
4016,1,240,21,2026-02-17 13:00:00,Credit
4017,2,482,28,2026-06-20 15:00:00,Debit
4018,1,649,6,2026-03-19 11:00:00,Credit
4019,1,537,6,2026-03-28 17:00:00,Credit
4020,2,126,29,2026-07-01 15:00:00,Credit
4021,3,524,53,2026-01-23 13:00:00,Debit
4022,2,683,31,2026-07-16 09:00:00,Credit
4023,4,8,72,2026-05-23 13:00:00,Debit
4024,2,102,35,2026-06-08 17:00:00,Cash
4025,4,504,77,2026-04-15 17:00:00,Debit
4026,5,411,87,2026-07-24 15:00:00,Debit
4027,5,513,89,2026-01-12 11:00:00,Cash
4028,1,190,3,2026-05-11 19:00:00,Debit
4029,2,507,39,2026-03-20 15:00:00,Credit
4030,3,307,53,2026-05-05 15:00:00,Credit
4031,1,371,2,2026-05-22 17:00:00,Debit
4032,5,696,86,2026-02-27 15:00:00,Cash
4033,2,390,38,2026-07-09 09:00:00,Credit
4034,2,39,30,2026-07-14 13:00:00,Credit
4035,4,92,69,2026-02-08 09:00:00,Cash
4036,4,81,66,2026-03-27 09:00:00,Credit
4037,4,363,71,2026-05-22 09:00:00,Cash
4038,2,137,32,2026-04-16 13:00:00,Debit
4039,1,198,14,2026-04-11 09:00:00,Cash
4040,2,536,29,2026-03-15 17:00:00,Debit
4041,1,205,21,2026-05-19 19:00:00,Cash
4042,2,358,35,2026-07-22 13:00:00,Debit
4043,5,209,90,2026-05-08 17:00:00,Cash
4044,4,476,67,2026-05-22 13:00:00,Debit
4045,5,615,82,2026-04-02 17:00:00,Cash
4046,2,314,43,2026-03-14 19:00:00,Debit
4047,2,550,32,2026-07-19 11:00:00,Credit
4048,2,605,37,2026-07-27 11:00:00,Credit
4049,2,50,25,2026-05-27 17:00:00,Credit
4050,1,79,20,2026-07-27 19:00:00,Credit
4051,3,693,49,2026-07-11 19:00:00,Credit
4052,1,132,4,2026-07-15 11:00:00,Debit
4053,3,361,57,2026-05-21 13:00:00,Credit
4054,4,188,67,2026-07-24 13:00:00,Credit
4055,1,242,20,2026-04-14 13:00:00,Credit
4056,5,194,83,2026-04-17 11:00:00,Debit
4057,1,284,1,2026-03-18 11:00:00,Credit
4058,1,610,17,2026-05-11 19:00:00,Debit
4059,1,290,17,2026-03-06 09:00:00,Debit
4060,1,378,1,2026-07-02 15:00:00,Cash
4061,3,528,46,2026-06-08 19:00:00,Cash
4062,3,26,49,2026-07-20 19:00:00,Debit
4063,2,25,42,2026-04-26 13:00:00,Credit
4064,2,694,33,2026-02-18 11:00:00,Cash
4065,3,501,60,2026-07-05 17:00:00,Cash
4066,3,452,57,2026-05-12 13:00:00,Credit
4067,2,346,33,2026-05-16 19:00:00,Debit
4068,2,185,35,2026-02-15 19:00:00,Debit
4069,2,223,41,2026-04-22 13:00:00,Cash
4070,4,53,67,2026-06-06 15:00:00,Credit
4071,2,261,30,2026-07-04 13:00:00,Cash
4072,2,553,42,2026-01-06 15:00:00,Cash
4073,4,485,69,2026-05-10 19:00:00,Credit
4074,3,618,46,2026-07-03 19:00:00,Credit
4075,2,453,34,2026-02-20 11:00:00,Cash
4076,2,684,25,2026-06-12 13:00:00,Debit
4077,4,690,68,2026-02-24 11:00:00,Credit
4078,1,690,11,2026-07-13 19:00:00,Cash
4079,1,195,13,2026-01-09 19:00:00,Debit
4080,4,165,76,2026-04-10 13:00:00,Cash
4081,1,8,21,2026-02-23 17:00:00,Credit
4082,2,513,30,2026-02-15 15:00:00,Debit
4083,1,457,18,2026-05-28 17:00:00,Debit
4084,3,193,62,2026-02-20 19:00:00,Debit
4085,1,62,22,2026-01-19 09:00:00,Debit
4086,1,435,21,2026-07-11 15:00:00,Debit
4087,5,565,92,2026-07-10 15:00:00,Credit
4088,2,670,23,2026-05-10 19:00:00,Credit
4089,2,189,32,2026-07-21 13:00:00,Debit
4090,2,542,32,2026-07-25 17:00:00,Credit
4091,2,124,37,2026-06-24 13:00:00,Debit
4092,2,528,34,2026-04-25 09:00:00,Credit
4093,4,691,75,2026-07-16 15:00:00,Debit
4094,3,422,45,2026-05-19 15:00:00,Credit
4095,4,235,70,2026-06-25 19:00:00,Debit
4096,4,279,71,2026-02-19 19:00:00,Cash
4097,1,131,11,2026-01-06 11:00:00,Credit
4098,4,650,74,2026-04-16 19:00:00,Cash
4099,1,424,2,2026-06-08 15:00:00,Debit
4100,1,59,6,2026-02-14 13:00:00,Cash
4101,4,499,67,2026-01-03 13:00:00,Credit
4102,3,206,56,2026-02-01 17:00:00,Cash
4103,4,157,68,2026-04-22 11:00:00,Cash
4104,3,684,54,2026-01-23 19:00:00,Cash
4105,2,443,44,2026-02-09 09:00:00,Cash
4106,3,559,59,2026-07-07 17:00:00,Cash
4107,5,511,91,2026-06-22 13:00:00,Debit
4108,3,319,54,2026-01-15 15:00:00,Debit
4109,2,576,30,2026-04-20 13:00:00,Debit
4110,5,649,88,2026-07-22 19:00:00,Credit
4111,2,17,39,2026-05-22 17:00:00,Debit
4112,2,170,41,2026-03-26 17:00:00,Debit
4113,4,150,69,2026-04-19 17:00:00,Credit
4114,2,648,32,2026-06-06 15:00:00,Cash
4115,4,621,68,2026-04-18 19:00:00,Debit
4116,5,198,86,2026-06-09 15:00:00,Debit
4117,3,108,46,2026-07-14 15:00:00,Debit
4118,1,396,3,2026-07-20 17:00:00,Cash
4119,1,515,18,2026-04-17 15:00:00,Debit
4120,4,483,68,2026-06-23 15:00:00,Debit
4121,5,252,90,2026-06-09 19:00:00,Credit
4122,2,89,30,2026-05-23 13:00:00,Cash
4123,2,234,43,2026-01-18 19:00:00,Credit
4124,4,405,69,2026-05-18 09:00:00,Debit
4125,2,209,38,2026-05-26 11:00:00,Debit
4126,3,565,45,2026-07-21 19:00:00,Credit
4127,4,29,65,2026-07-06 19:00:00,Debit
4128,1,7,21,2026-05-12 11:00:00,Credit
4129,2,200,30,2026-02-05 13:00:00,Debit
4130,3,5,62,2026-06-22 09:00:00,Credit
4131,1,563,20,2026-05-06 13:00:00,Debit
4132,2,357,42,2026-01-04 11:00:00,Credit
4133,5,468,94,2026-07-04 17:00:00,Cash
4134,2,8,23,2026-07-23 17:00:00,Cash
4135,1,475,13,2026-05-25 17:00:00,Debit
4136,4,302,72,2026-07-27 17:00:00,Cash
4137,1,493,4,2026-07-26 19:00:00,Debit
4138,5,446,82,2026-04-24 15:00:00,Credit
4139,2,464,23,2026-06-23 17:00:00,Credit
4140,2,261,24,2026-05-06 19:00:00,Credit
4141,3,10,62,2026-06-24 17:00:00,Cash
4142,1,184,7,2026-06-19 17:00:00,Credit
4143,1,615,7,2026-06-01 09:00:00,Credit
4144,2,359,28,2026-01-08 11:00:00,Cash
4145,2,44,28,2026-02-05 17:00:00,Credit
4146,1,298,6,2026-02-15 17:00:00,Cash
4147,5,506,79,2026-06-06 19:00:00,Credit
4148,4,116,76,2026-02-15 15:00:00,Debit
4149,4,613,63,2026-06-14 17:00:00,Credit
4150,2,263,28,2026-04-17 15:00:00,Debit
4151,2,630,41,2026-07-06 11:00:00,Debit
4152,1,24,10,2026-06-11 13:00:00,Cash
4153,1,288,3,2026-07-03 17:00:00,Credit
4154,3,3,61,2026-01-11 19:00:00,Debit
4155,2,502,37,2026-02-10 15:00:00,Credit
4156,1,625,16,2026-05-09 15:00:00,Credit
4157,4,25,77,2026-05-24 13:00:00,Debit
4158,2,523,30,2026-04-02 13:00:00,Debit
4159,2,168,37,2026-07-03 15:00:00,Credit
4160,2,141,40,2026-06-15 13:00:00,Credit
4161,2,242,27,2026-02-23 17:00:00,Credit
4162,2,198,31,2026-02-06 09:00:00,Credit
4163,2,75,42,2026-03-13 15:00:00,Cash
4164,1,323,3,2026-01-10 09:00:00,Credit
4165,3,487,47,2026-06-27 13:00:00,Cash
4166,1,361,15,2026-01-13 13:00:00,Cash
4167,2,646,44,2026-05-13 19:00:00,Credit
4168,1,58,15,2026-07-26 13:00:00,Cash
4169,3,83,52,2026-01-21 13:00:00,Cash
4170,5,128,82,2026-05-19 09:00:00,Debit
4171,4,412,77,2026-04-14 15:00:00,Debit
4172,2,275,41,2026-01-28 13:00:00,Debit
4173,4,97,77,2026-02-02 17:00:00,Debit
4174,2,478,24,2026-01-16 19:00:00,Credit
4175,4,359,70,2026-06-18 09:00:00,Debit
4176,2,140,33,2026-07-15 15:00:00,Credit
4177,4,660,68,2026-01-12 17:00:00,Cash
4178,2,370,39,2026-05-16 17:00:00,Debit
4179,1,195,7,2026-05-06 17:00:00,Cash
4180,4,168,71,2026-06-22 17:00:00,Credit
4181,5,682,92,2026-06-19 15:00:00,Credit
4182,3,294,62,2026-07-10 17:00:00,Debit
4183,2,239,33,2026-06-08 17:00:00,Cash
4184,4,246,65,2026-07-12 11:00:00,Cash
4185,4,160,78,2026-04-15 15:00:00,Credit
4186,2,320,23,2026-07-08 19:00:00,Debit
4187,3,200,52,2026-01-04 15:00:00,Debit
4188,4,95,74,2026-02-23 19:00:00,Debit
4189,3,182,58,2026-03-23 19:00:00,Credit
4190,2,187,29,2026-07-17 17:00:00,Credit
4191,2,372,26,2026-01-09 13:00:00,Cash
4192,5,298,83,2026-06-10 13:00:00,Credit
4193,1,272,10,2026-05-09 19:00:00,Cash
4194,2,83,43,2026-06-06 17:00:00,Cash
4195,2,308,35,2026-04-28 17:00:00,Credit
4196,2,114,26,2026-07-03 11:00:00,Debit
4197,2,258,44,2026-05-20 11:00:00,Debit
4198,2,178,31,2026-06-17 19:00:00,Debit
4199,4,634,78,2026-04-21 19:00:00,Debit
4200,4,3,64,2026-05-04 13:00:00,Debit
4201,2,667,25,2026-02-12 19:00:00,Cash
4202,1,241,2,2026-03-19 11:00:00,Debit
4203,5,333,85,2026-07-18 11:00:00,Credit
4204,1,308,8,2026-05-05 13:00:00,Cash
4205,2,173,32,2026-06-27 19:00:00,Credit
4206,4,276,76,2026-07-21 09:00:00,Credit
4207,2,28,35,2026-06-19 15:00:00,Cash
4208,3,622,48,2026-03-15 19:00:00,Credit
4209,4,613,64,2026-07-17 19:00:00,Debit
4210,2,449,25,2026-05-28 17:00:00,Debit
4211,3,143,51,2026-02-06 13:00:00,Credit
4212,2,192,38,2026-01-09 17:00:00,Credit
4213,2,524,30,2026-07-18 15:00:00,Cash
4214,1,82,9,2026-07-02 17:00:00,Cash
4215,3,474,57,2026-05-05 13:00:00,Debit
4216,3,518,53,2026-07-25 19:00:00,Credit
4217,1,285,9,2026-01-03 13:00:00,Credit
4218,2,501,28,2026-01-16 13:00:00,Credit
4219,3,363,56,2026-05-14 09:00:00,Credit
4220,2,615,31,2026-07-11 17:00:00,Debit
4221,5,502,84,2026-06-23 15:00:00,Cash
4222,1,481,22,2026-04-16 15:00:00,Cash
4223,3,445,45,2026-07-07 15:00:00,Debit
4224,2,224,42,2026-06-02 13:00:00,Debit
4225,4,288,70,2026-05-11 09:00:00,Cash
4226,1,27,5,2026-03-26 15:00:00,Cash
4227,2,393,36,2026-05-14 17:00:00,Cash
4228,1,693,15,2026-06-07 13:00:00,Debit
4229,1,176,3,2026-05-28 11:00:00,Credit
4230,1,141,13,2026-04-13 11:00:00,Debit
4231,4,134,71,2026-03-04 15:00:00,Debit
4232,3,622,52,2026-01-12 19:00:00,Debit
4233,2,657,30,2026-03-06 19:00:00,Debit
4234,4,458,76,2026-06-19 13:00:00,Cash
4235,5,229,94,2026-07-11 15:00:00,Debit
4236,2,159,33,2026-06-24 13:00:00,Credit
4237,1,298,14,2026-07-27 17:00:00,Debit
4238,4,504,73,2026-07-02 11:00:00,Credit
4239,4,180,71,2026-07-19 17:00:00,Cash
4240,3,166,51,2026-07-14 13:00:00,Cash
4241,2,578,42,2026-03-28 17:00:00,Credit
4242,1,276,2,2026-07-22 15:00:00,Debit
4243,1,585,3,2026-05-25 11:00:00,Credit
4244,2,328,30,2026-04-24 13:00:00,Cash
4245,2,623,38,2026-01-07 17:00:00,Debit
4246,3,73,54,2026-04-20 13:00:00,Credit
4247,4,524,74,2026-06-01 13:00:00,Credit
4248,1,418,3,2026-07-07 13:00:00,Credit
4249,2,148,39,2026-05-16 11:00:00,Credit
4250,3,194,51,2026-07-20 19:00:00,Cash
4251,2,68,38,2026-03-23 19:00:00,Credit
4252,4,208,70,2026-07-02 19:00:00,Credit
4253,2,666,32,2026-04-10 11:00:00,Credit
4254,2,186,44,2026-07-14 09:00:00,Credit
4255,3,567,62,2026-07-03 13:00:00,Credit
4256,4,247,76,2026-06-03 09:00:00,Debit
4257,4,469,77,2026-06-14 15:00:00,Debit
4258,2,387,32,2026-04-25 19:00:00,Debit
4259,2,517,26,2026-04-02 13:00:00,Cash
